날짜,hs_code,품목명,국가명,수출입구분,수출금액,중량
2021-04-01,8498,기계,베트남,Export,213264571,1997.6446159817224
2021-05-01,8447,기계,베트남,Export,233137736,2133.3061367904343
2021-06-01,8450,기계,베트남,Export,98453931,1386.1058670941961
2021-07-01,8461,기계,베트남,Export,155707150,896.4361385966685
2021-08-01,8413,기계,베트남,Export,112327158,386.96999589421586
2021-09-01,8482,기계,베트남,Export,58311172,670.7414633993517
2021-10-01,8452,기계,베트남,Export,287266774,4549.2908725661455
2021-11-01,8425,기계,베트남,Export,283592634,4362.695381198676
2021-12-01,8448,기계,베트남,Import,0,3800.15472548146
2022-01-01,8439,기계,베트남,Export,164355082,3977.9077774841803
2022-02-01,8462,기계,베트남,Import,0,3424.606726387848
2022-03-01,8415,기계,베트남,Export,363812371,297.39904201219247
2022-04-01,8439,기계,베트남,Import,0,2458.2619609742615
2022-05-01,8436,기계,베트남,Export,177505169,
2022-06-01,8471,기계,베트남,Export,182255707,
2022-07-01,8427,기계,베트남,Export,303735958,4521.776052942306
2022-08-01,8442,기계,베트남,Export,419332539,1064.7505717008494
2022-09-01,8477,기계,베트남,Import,0,4018.9384857843384
2022-10-01,8415,기계,베트남,Export,238396983,
2022-11-01,8423,기계,베트남,Export,90667929,
2022-12-01,8467,기계,베트남,Import,0,391.9767770304042
2023-01-01,8468,기계,베트남,Export,121118586,3365.957685795871
2023-02-01,8412,기계,베트남,Export,100384935,1091.240350875198
2023-03-01,8447,기계,베트남,Import,0,2468.1419963349936
2023-04-01,8493,기계,베트남,Export,242473097,
2023-05-01,8425,기계,베트남,Import,0,4402.3642129378395
2023-06-01,8480,기계,베트남,Export,58023765,315.9227216948688
2023-07-01,8453,기계,베트남,Export,32336727,4735.257360243437
2023-08-01,8498,기계,베트남,Import,0,4921.754419967738
2023-09-01,8487,기계,베트남,Import,0,1854.884610992808
2023-10-01,8452,기계,베트남,Export,33016765,4647.453576121356
2023-11-01,8468,기계,베트남,Export,12051847,3385.128235604896
2023-12-01,8418,기계,베트남,Export,213567070,217.6247197399554
2024-01-01,8476,기계,베트남,Export,484223341,2794.334473985551
2024-02-01,8454,기계,베트남,Import,0,575.1317877305812
2024-03-01,8475,기계,베트남,Import,0,650.5859615500295
2024-04-01,8486,기계,베트남,Import,0,1814.695482496499
2024-05-01,8462,기계,베트남,Export,346774825,4811.917454526212
2024-06-01,8474,기계,베트남,Import,0,4893.281275780136
2024-07-01,8491,기계,베트남,Export,407129426,1435.988171831175
2024-08-01,8437,기계,베트남,Import,0,
2024-09-01,8449,기계,베트남,Import,0,2073.4234752594707
2024-10-01,8425,기계,베트남,Export,320073279,3867.708218398725
2024-11-01,8464,기계,베트남,Import,0,4410.047333887634
2024-12-01,8474,기계,베트남,Import,0,1583.8664559958368
2025-01-01,8439,기계,베트남,Import,0,1814.286482486187
2025-02-01,8432,기계,베트남,Import,0,
2025-03-01,8460,기계,베트남,Export,183867609,3923.0419778246046
2025-04-01,8418,기계,베트남,Export,374920996,2120.774996292544
2025-05-01,8454,기계,베트남,Export,249207060,752.5924157708647
2025-06-01,8426,기계,베트남,Export,350068532,995.480713338436
2025-07-01,8484,기계,베트남,Export,149956734,
2025-08-01,8449,기계,베트남,Export,73012278,
2025-09-01,8473,기계,베트남,Import,0,2096.091068642879
2025-10-01,8434,기계,베트남,Import,0,4322.157935025594
2025-11-01,8428,기계,베트남,Export,406113492,3097.067455010963
2025-12-01,8451,기계,베트남,Export,98584723,1417.108313647971
2021-01-01,8543,반도체,독일,Export,223637638,3010.8423812773744
2021-02-01,8557,반도체,독일,Import,0,3643.0510166433774
2021-03-01,8527,반도체,독일,Export,148809357,2061.532897247671
2021-04-01,8572,반도체,독일,Export,433105148,1613.1311492131151
2021-05-01,8524,반도체,독일,Export,85354015,4442.239340874366
2021-06-01,8527,반도체,독일,Import,0,
2021-07-01,8570,반도체,독일,Export,150738392,
2021-08-01,8518,반도체,독일,Export,77438569,104.55414266280921
2021-09-01,8545,반도체,독일,Import,0,3406.9766949653585
2021-10-01,8561,반도체,독일,Export,260985206,3434.3493663694326
2021-11-01,8573,반도체,독일,Import,0,4679.265015506026
2021-12-01,8598,반도체,독일,Export,84424224,
2022-01-01,8534,반도체,독일,Export,367361802,2917.796809948192
2022-02-01,8567,반도체,독일,Export,82141266,1112.246979486726
2022-03-01,8595,반도체,독일,Import,0,1418.891697858983
2022-04-01,8597,반도체,독일,Import,0,3995.7842862700427
2022-05-01,8523,반도체,독일,Export,99578560,4785.83021941547
2022-06-01,8598,반도체,독일,Export,452591571,1410.3348645133276
2022-07-01,8589,반도체,독일,Import,0,4389.894386939893
2022-08-01,8536,반도체,독일,Export,394690992,1441.1224426240178
2022-09-01,8515,반도체,독일,Export,344444834,1724.9225606283865
2022-10-01,8535,반도체,독일,Export,129349851,
2022-11-01,8570,반도체,독일,Import,0,4766.695086753751
2022-12-01,8568,반도체,독일,Import,0,4734.173540907058
2023-01-01,8518,반도체,독일,Export,493415925,3029.4159355438564
2023-02-01,8544,반도체,독일,Import,0,
2023-03-01,8589,반도체,독일,Import,0,1978.6459911854688
2023-04-01,8542,반도체,독일,Export,102705938,3629.881593073584
2023-05-01,8557,반도체,독일,Export,416067402,4164.857306846944
2023-06-01,8523,반도체,독일,Import,0,3515.4184134210677
2023-07-01,8533,반도체,독일,Export,78230953,3098.841796801331
2023-08-01,8588,반도체,독일,Export,481094143,3427.896584765858
2023-09-01,8512,반도체,독일,Import,0,4331.0745810086655
2023-10-01,8570,반도체,독일,Import,0,152.50495870725885
2023-11-01,8571,반도체,독일,Export,135263155,2685.0618800971574
2023-12-01,8580,반도체,독일,Export,441158167,2577.0518794451023
2024-01-01,8517,반도체,독일,Import,0,2422.6307031473807
2024-02-01,8593,반도체,독일,Import,0,3946.813213127513
2024-03-01,8552,반도체,독일,Export,234434022,1357.5713152118694
2024-04-01,8515,반도체,독일,Export,162670152,4243.7022591589775
2024-05-01,8560,반도체,독일,Export,36819026,1100.7863212053016
2024-06-01,8518,반도체,독일,Import,0,2613.5988141224466
2024-07-01,8538,반도체,독일,Import,0,431.26327241467743
2024-08-01,8510,반도체,독일,Export,68378929,2610.7248215873224
2024-09-01,8541,반도체,독일,Import,0,1249.0474406030594
2024-10-01,8571,반도체,독일,Export,124036890,363.7695720514495
2024-11-01,8522,반도체,독일,Import,0,2315.7921476073398
2024-12-01,8570,반도체,독일,Export,259358094,4321.083861504489
2025-01-01,8567,반도체,독일,Export,28471885,4059.5323038685106
2025-02-01,8579,반도체,독일,Import,0,2738.1353985060928
2025-03-01,8538,반도체,독일,Export,356122278,
2025-04-01,8560,반도체,독일,Export,69720955,189.54784164518054
2025-05-01,8581,반도체,독일,Export,160831383,1281.7095501080335
2025-06-01,8592,반도체,독일,Export,219796034,400.9831333731801
2025-07-01,8531,반도체,독일,Export,488973166,4058.541663851508
2025-08-01,8574,반도체,독일,Export,477167410,395.11203001145753
2025-09-01,8523,반도체,독일,Import,0,4237.142834346674
2025-10-01,8528,반도체,독일,Export,169878254,201.71435740742464
2025-11-01,8594,반도체,독일,Export,276869126,481.4969460829711
2025-12-01,8562,반도체,독일,Export,78111080,2256.3482678258424
2021-01-01,8774,자동차,독일,Import,0,
2021-02-01,8716,자동차,독일,Export,107617646,1492.503048987471
2021-03-01,8777,자동차,독일,Import,0,2282.7193556980105
2021-04-01,8759,자동차,독일,Import,0,2566.3911399701547
2021-05-01,8793,자동차,독일,Import,0,679.2898191550534
2021-06-01,8715,자동차,독일,Import,0,295.0760532841938
2021-07-01,8753,자동차,독일,Import,0,3700.0719942986257
2021-08-01,8766,자동차,독일,Export,355918555,2568.0741857083704
2021-09-01,8747,자동차,독일,Export,196992084,3898.6492406053744
2021-10-01,8796,자동차,독일,Import,0,2306.3841707744764
2021-11-01,8767,자동차,독일,Export,316462390,
2021-12-01,8723,자동차,독일,Import,0,4638.91055691386
2022-01-01,8739,자동차,독일,Export,409048121,1972.4051228538685
2022-02-01,8772,자동차,독일,Export,332305037,2865.5373636610493
2022-03-01,8741,자동차,독일,Export,187625972,4137.588494211894
2022-04-01,8767,자동차,독일,Export,98277737,638.3292573298364
2022-05-01,8796,자동차,독일,Import,0,454.15704310856535
2022-06-01,8734,자동차,독일,Export,308808253,1279.938698758549
2022-07-01,8749,자동차,독일,Import,0,2765.4682452963407
2022-08-01,8771,자동차,독일,Export,408039828,1779.9109275467085
2022-09-01,8749,자동차,독일,Export,360200880,1277.0752227210892
2022-10-01,8783,자동차,독일,Import,0,1057.7442018051595
2022-11-01,8791,자동차,독일,Export,108619256,4462.159446799277
2022-12-01,8729,자동차,독일,Export,295732633,
2023-01-01,8736,자동차,독일,Import,0,1212.194843410453
2023-02-01,8798,자동차,독일,Import,0,1382.580390658964
2023-03-01,8712,자동차,독일,Import,0,4556.787517759478
2023-04-01,8758,자동차,독일,Import,0,3653.044683673249
2023-05-01,8781,자동차,독일,Import,0,4710.862380614742
2023-06-01,8725,자동차,독일,Export,30123404,3749.642870096574
2023-07-01,8789,자동차,독일,Export,199858567,2958.765443190332
2023-08-01,8729,자동차,독일,Export,101345704,3771.910239560289
2023-09-01,8780,자동차,독일,Export,247497863,231.65150482018296
2023-10-01,8777,자동차,독일,Export,360411259,4789.960679445001
2023-11-01,8721,자동차,독일,Import,0,2724.6090528791146
2023-12-01,8735,자동차,독일,Export,260375664,
2024-01-01,8796,자동차,독일,Export,128753310,3350.2224765696096
2024-02-01,8793,자동차,독일,Import,0,4699.701713332772
2024-03-01,8787,자동차,독일,Export,291046007,1774.0414521839489
2024-04-01,8773,자동차,독일,Export,97423887,629.959571409448
2024-05-01,8760,자동차,독일,Export,103950746,2821.936672831194
2024-06-01,8762,자동차,독일,Export,53185871,3906.3123423222905
2024-07-01,8773,자동차,독일,Export,415560845,3725.3523503419774
2024-08-01,8712,자동차,독일,Export,106278613,
2024-09-01,8720,자동차,독일,Export,355124304,4650.124719500128
2024-10-01,8723,자동차,독일,Export,351134300,1045.06578657911
2024-11-01,8719,자동차,독일,Export,365781577,694.3846902271172
2024-12-01,8721,자동차,독일,Import,0,955.4902711112134
2025-01-01,8713,자동차,독일,Import,0,708.1261017975092
2025-02-01,8715,자동차,독일,Export,104091450,3366.759694273314
2025-03-01,8782,자동차,독일,Import,0,1470.2179606167106
2025-04-01,8794,자동차,독일,Export,404535454,1010.3070780236683
2025-05-01,8723,자동차,독일,Export,429440526,3774.7730408317984
2025-06-01,8748,자동차,독일,Import,0,2000.3879208983624
2025-07-01,8747,자동차,독일,Import,0,2426.368129613891
2025-08-01,8715,자동차,독일,Export,280879289,3729.251547226467
2025-09-01,8781,자동차,독일,Export,175260779,980.03892905647
2025-10-01,8742,자동차,독일,Import,0,466.98962580972034
2025-11-01,8757,자동차,독일,Export,65976197,1351.2314161216173
2025-12-01,8735,자동차,독일,Export,238464107,3980.484552522444
2021-01-01,7296,철강,독일,Import,0,321.24168562023056
2021-02-01,7227,철강,독일,Import,0,2026.9812769861546
2021-03-01,7227,철강,독일,Export,172889079,1646.112585249364
2021-04-01,7219,철강,독일,Export,208078404,4966.999462505758
2021-05-01,7242,철강,독일,Export,304388153,3534.2419164950115
2021-06-01,7228,철강,독일,Export,108717321,1399.5218312844627
2021-07-01,7243,철강,독일,Export,37549904,2479.608062225368
2021-08-01,7239,철강,독일,Export,41301086,1655.2053651366375
2021-09-01,7267,철강,독일,Import,0,
2021-10-01,7286,철강,독일,Export,431727232,
2021-11-01,7297,철강,독일,Import,0,272.5543502750652
2021-12-01,7224,철강,독일,Export,441120496,3278.546471451086
2022-01-01,7262,철강,독일,Import,0,4240.357182836497
2022-02-01,7237,철강,독일,Import,0,1574.7349661949463
2022-03-01,7274,철강,독일,Import,0,3509.3953380096527
2022-04-01,7294,철강,독일,Export,239592927,824.9958371360887
2022-05-01,7232,철강,독일,Import,0,1775.1422671109399
2022-06-01,7240,철강,독일,Import,0,268.7134120092413
2022-07-01,7218,철강,독일,Import,0,4574.8254627684255
2022-08-01,7278,철강,독일,Export,488713117,1015.9640042630899
2022-09-01,7267,철강,독일,Export,188067926,4697.08774537114
2022-10-01,7265,철강,독일,Export,317459270,4625.957703993298
2022-11-01,7224,철강,독일,Export,371887566,412.59332564262957
2022-12-01,7221,철강,독일,Export,477731382,
2023-01-01,7296,철강,독일,Import,0,4029.0168254187492
2023-02-01,7227,철강,독일,Export,373025941,2758.6093021331826
2023-03-01,7287,철강,독일,Import,0,3080.2357461555885
2023-04-01,7251,철강,독일,Export,462911687,1228.8945329908581
2023-05-01,7226,철강,독일,Import,0,381.2200340725404
2023-06-01,7248,철강,독일,Export,18163630,1760.8293992073986
2023-07-01,7268,철강,독일,Import,0,
2023-08-01,7240,철강,독일,Import,0,1622.5051087260924
2023-09-01,7258,철강,독일,Import,0,2952.1436425086954
2023-10-01,7277,철강,독일,Import,0,1545.234537807476
2023-11-01,7295,철강,독일,Export,433184115,4984.364985337434
2023-12-01,7294,철강,독일,Import,0,4400.972083826862
2024-01-01,7262,철강,독일,Export,40480494,4131.2443164143115
2024-02-01,7226,철강,독일,Export,240009352,4303.503139235696
2024-03-01,7271,철강,독일,Export,261463046,3605.3669841754104
2024-04-01,7253,철강,독일,Export,46897702,1941.6770793916983
2024-05-01,7251,철강,독일,Export,171323001,357.1603794886651
2024-06-01,7269,철강,독일,Import,0,2655.599821163739
2024-07-01,7287,철강,독일,Import,0,
2024-08-01,7266,철강,독일,Export,102509073,2130.601148820626
2024-09-01,7228,철강,독일,Import,0,151.51480025410208
2024-10-01,7252,철강,독일,Import,0,2437.2186238265035
2024-11-01,7210,철강,독일,Export,394743043,2488.290885193957
2024-12-01,7296,철강,독일,Export,34748622,2781.793246161953
2025-01-01,7230,철강,독일,Export,294116492,1484.4963108413306
2025-02-01,7274,철강,독일,Export,297937223,4120.899767688326
2025-03-01,7234,철강,독일,Export,225385841,2601.2546435975623
2025-04-01,7294,철강,독일,Export,241390948,3593.123609789209
2025-05-01,7296,철강,독일,Import,0,3163.5590126540474
2025-06-01,7272,철강,독일,Export,308996044,4717.6200533952315
2025-07-01,7211,철강,독일,Import,0,3495.2536640213616
2025-08-01,7280,철강,독일,Import,0,2087.661771291464
2025-09-01,7278,철강,독일,Export,38293128,
2025-10-01,7233,철강,독일,Export,350535365,2624.318439094285
2025-11-01,7226,철강,독일,Import,0,
2025-12-01,7241,철강,독일,Import,0,3930.721147050759
2021-01-01,8495,기계,독일,Export,400355985,1756.109597302197
2021-02-01,8410,기계,독일,Export,125638336,803.3693041244628
2021-03-01,8495,기계,독일,Import,0,4838.145721629745
2021-04-01,8448,기계,독일,Import,0,1296.3230464838455
2021-05-01,8443,기계,독일,Export,192301348,553.0026334816264
2021-06-01,8482,기계,독일,Export,129557698,4836.997714922029
2021-07-01,8439,기계,독일,Export,448822313,4836.448882390927
2021-08-01,8487,기계,독일,Export,347006911,1440.025125337401
2021-09-01,8477,기계,독일,Export,412658684,780.9480602444605
2021-10-01,8414,기계,독일,Export,358468442,133.30308807194774
2021-11-01,8475,기계,독일,Export,227909260,2925.070450760586
2021-12-01,8471,기계,독일,Export,11326993,4264.737830131424
2022-01-01,8443,기계,독일,Export,41406408,3021.098982794495
2022-02-01,8453,기계,독일,Export,346723098,4092.4889708659275
2022-03-01,8412,기계,독일,Export,75551291,
2022-04-01,8457,기계,독일,Export,117844132,1344.525291543642
2022-05-01,8497,기계,독일,Import,0,1146.3599870026728
2022-06-01,8486,기계,독일,Import,0,2015.4953915216952
2022-07-01,8412,기계,독일,Export,227753853,1586.0864030821829
2022-08-01,8465,기계,독일,Import,0,3910.866759332186
2022-09-01,8436,기계,독일,Export,325797680,996.0361810988749
2022-10-01,8411,기계,독일,Import,0,2104.994678546594
2022-11-01,8431,기계,독일,Export,159006371,4076.972370779782
2022-12-01,8497,기계,독일,Export,455774406,
2023-01-01,8421,기계,독일,Export,270424830,2344.019750998724
2023-02-01,8454,기계,독일,Import,0,1377.4729932509758
2023-03-01,8465,기계,독일,Export,277971775,3600.8524510403304
2023-04-01,8480,기계,독일,Import,0,4655.283077736509
2023-05-01,8459,기계,독일,Export,228623514,2814.499487378395
2023-06-01,8479,기계,독일,Import,0,620.4477551834354
2023-07-01,8495,기계,독일,Export,317919409,
2023-08-01,8458,기계,독일,Export,326739613,2345.9810491889
2023-09-01,8447,기계,독일,Export,51781487,4344.300173458245
2023-10-01,8488,기계,독일,Export,75374004,3489.052669669259
2023-11-01,8463,기계,독일,Import,0,2493.85808555726
2023-12-01,8489,기계,독일,Import,0,3282.8244331091128
2024-01-01,8433,기계,독일,Export,325121132,1647.1426721717817
2024-02-01,8416,기계,독일,Import,0,1374.235397236926
2024-03-01,8462,기계,독일,Import,0,3580.722353490428
2024-04-01,8463,기계,독일,Export,323162845,1770.7136708506437
2024-05-01,8473,기계,독일,Export,305417512,3305.6802639421635
2024-06-01,8430,기계,독일,Export,209869009,
2024-07-01,8491,기계,독일,Export,440868987,2619.7123552032904
2024-08-01,8410,기계,독일,Export,456791099,
2024-09-01,8491,기계,독일,Import,0,3004.2107265501013
2024-10-01,8443,기계,독일,Export,239822220,4649.922111181266
2024-11-01,8494,기계,독일,Export,42367100,4865.58435468371
2024-12-01,8470,기계,독일,Export,377277326,3527.7178623160667
2025-01-01,8414,기계,독일,Export,71373103,
2025-02-01,8461,기계,독일,Export,360710603,4866.689138116575
2025-03-01,8475,기계,독일,Export,338674862,4124.171159826943
2025-04-01,8455,기계,독일,Import,0,1824.4558765857062
2025-05-01,8430,기계,독일,Import,0,
2025-06-01,8417,기계,독일,Export,423427108,2246.41597193638
2025-07-01,8424,기계,독일,Import,0,3790.282351180403
2025-08-01,8446,기계,독일,Export,37931169,2980.2124019212556
2025-09-01,8437,기계,독일,Export,63650576,1093.9808697665394
2025-10-01,8497,기계,독일,Import,0,2259.6213013128913
2025-11-01,8481,기계,독일,Export,373425223,3408.6311040539836
2025-12-01,8436,기계,독일,Export,349992949,1598.4862052899534
